edge_id,source,target,length,source_x,source_y,target_x,target_y
136,62,64,87.248,476534.7777226814,3158367.7749401038,476532.7996539496,3158454.678698676
137,62,65,226.113,476534.7777226814,3158367.7749401038,476690.5516132675,3158254.0646925503
138,63,212,41.663,476536.84837962687,3158253.7951438515,476538.08591965097,3158212.3036732934
139,63,62,114.421,476536.84837962687,3158253.7951438515,476534.7777226814,3158367.7749401038
140,63,65,153.475,476536.84837962687,3158253.7951438515,476690.5516132675,3158254.0646925503
141,64,62,87.248,476532.7996539496,3158454.678698676,476534.7777226814,3158367.7749401038
142,64,208,87.695,476532.7996539496,3158454.678698676,476530.33340620965,3158542.015506854
143,64,66,364.631,476532.7996539496,3158454.678698676,476777.0334871461,3158254.203303717
144,65,66,86.353,476690.5516132675,3158254.0646925503,476777.0334871461,3158254.203303717
145,65,63,153.475,476690.5516132675,3158254.0646925503,476536.84837962687,3158253.7951438515
146,65,62,226.113,476690.5516132675,3158254.0646925503,476534.7777226814,3158367.7749401038
147,66,251,87.652,476777.0334871461,3158254.203303717,476864.8163600463,3158254.3510643267
148,66,65,86.353,476777.0334871461,3158254.203303717,476690.5516132675,3158254.0646925503
149,66,64,364.631,476777.0334871461,3158254.203303717,476532.7996539496,3158454.678698676
150,67,68,88.414,476615.250392102,3158778.704360087,476670.5645199826,3158709.9184808303
151,67,69,114.131,476615.250392102,3158778.704360087,476666.7826370339,3158868.9801796474
152,67,70,204.008,476615.250392102,3158778.704360087,476437.8903075979,3158840.5119695724
153,67,71,214.591,476615.250392102,3158778.704360087,476407.46241978736,3158749.1643544347
154,68,255,88.19,476670.5645199826,3158709.9184808303,476724.49852139683,3158640.337961624
155,68,67,88.414,476670.5645199826,3158709.9184808303,476615.250392102,3158778.704360087
156,68,233,602.42,476670.5645199826,3158709.9184808303,476436.64496437553,3158955.7642520517
157,68,210,75.498,476670.5645199826,3158709.9184808303,476605.7350264232,3158671.848958121
158,69,67,114.131,476666.7826370339,3158868.9801796474,476615.250392102,3158778.704360087
159,70,233,115.686,476437.8903075979,3158840.5119695724,476436.64496437553,3158955.7642520517
160,70,194,87.398,476437.8903075979,3158840.5119695724,476350.36496499844,3158839.80191963
161,70,67,204.008,476437.8903075979,3158840.5119695724,476615.250392102,3158778.704360087
162,71,209,87.288,476407.46241978736,3158749.1643544347,476409.2339856679,3158662.2166334856
163,71,228,206.741,476407.46241978736,3158749.1643544347,476200.4157762085,3158748.053983746
164,71,67,214.591,476407.46241978736,3158749.1643544347,476615.250392102,3158778.704360087
165,72,73,221.81,477870.33632332296,3159157.1360354903,477862.8013857415,3159378.0003153565
166,73,74,89.207,477862.8013857415,3159378.0003153565,477952.0689181106,3159381.5876793996
167,73,75,80.932,477862.8013857415,3159378.0003153565,477784.7381842769,3159392.6497749756
168,73,72,221.81,477862.8013857415,3159378.0003153565,477870.33632332296,3159157.1360354903
169,74,412,224.471,477952.0689181106,3159381.5876793996,477958.03547889955,3159158.0232633227
170,74,73,89.207,477952.0689181106,3159381.5876793996,477862.8013857415,3159378.0003153565
171,74,90,89.712,477952.0689181106,3159381.5876793996,478041.82616112934,3159385.5625532153
172,75,264,54.083,477784.7381842769,3159392.6497749756,477730.6070373638,3159390.791596538
173,75,243,322.547,477784.7381842769,3159392.6497749756,477781.2831026083,3159076.597570405
174,75,73,80.932,477784.7381842769,3159392.6497749756,477862.8013857415,3159378.0003153565
175,75,88,226.354,477784.7381842769,3159392.6497749756,477889.1528696763,3159591.4556377754
176,76,77,45.521,477176.6642702662,3160189.300130082,477222.25088480726,3160189.7210408035
177,76,78,325.826,477176.6642702662,3160189.300130082,477179.00531835784,3159864.6837261976
178,76,79,461.365,477176.6642702662,3160189.300130082,476867.2205155359,3160339.821601518
179,77,76,45.521,477222.25088480726,3160189.7210408035,477176.6642702662,3160189.300130082
180,77,80,134.807,477222.25088480726,3160189.7210408035,477225.11340059835,3160323.987229641
181,77,52,62.638,477222.25088480726,3160189.7210408035,477284.9541515553,3160190.762569019
182,78,76,325.826,477179.00531835784,3159864.6837261976,477176.6642702662,3160189.300130082
183,79,76,461.365,476867.2205155359,3160339.821601518,477176.6642702662,3160189.300130082
184,79,659,105.815,476867.2205155359,3160339.821601518,476973.18576475506,3160338.5271834703
185,80,77,134.807,477225.11340059835,3160323.987229641,477222.25088480726,3160189.7210408035
186,80,81,57.946,477225.11340059835,3160323.987229641,477282.85396063456,3160318.2029359653
187,81,275,21.095,477282.85396063456,3160318.2029359653,477282.6306427873,3160339.219336643
188,81,52,127.929,477282.85396063456,3160318.2029359653,477284.9541515553,3160190.762569019
189,81,534,275.869,477282.85396063456,3160318.2029359653,477556.69687952235,3160281.7697203383
190,82,55,82.906,477583.9766378933,3160278.1391379945,477582.5472143841,3160195.5514738937
191,82,663,188.102,477583.9766378933,3160278.1391379945,477770.75132182386,3160253.6986116683
192,83,84,84.955,477727.7338103525,3159690.570535957,477728.0717843458,3159605.930043115
193,83,85,205.886,477727.7338103525,3159690.570535957,477930.693841727,3159675.684825808
194,83,86,291.619,477727.7338103525,3159690.570535957,477943.63399059576,3159774.591595789
195,84,83,84.955,477728.0717843458,3159605.930043115,477727.7338103525,3159690.570535957
196,84,264,215.95,477728.0717843458,3159605.930043115,477730.6070373638,3159390.791596538
197,84,88,163.775,477728.0717843458,3159605.930043115,477889.1528696763,3159591.4556377754
198,85,87,94.442,477930.693841727,3159675.684825808,478015.806610655,3159634.6451557963
199,85,88,94.169,477930.693841727,3159675.684825808,477889.1528696763,3159591.4556377754
200,85,83,205.886,477930.693841727,3159675.684825808,477727.7338103525,3159690.570535957
201,85,86,101.861,477930.693841727,3159675.684825808,477943.63399059576,3159774.591595789
202,86,89,127.374,477943.63399059576,3159774.591595789,477943.8141429232,3159901.4956527976
203,86,83,291.619,477943.63399059576,3159774.591595789,477727.7338103525,3159690.570535957
204,86,85,101.861,477943.63399059576,3159774.591595789,477930.693841727,3159675.684825808
205,87,85,94.442,478015.806610655,3159634.6451557963,477930.693841727,3159675.684825808
206,87,89,360.735,478015.806610655,3159634.6451557963,477943.8141429232,3159901.4956527976
207,87,90,261.266,478015.806610655,3159634.6451557963,478041.82616112934,3159385.5625532153
208,88,85,94.169,477889.1528696763,3159591.4556377754,477930.693841727,3159675.684825808
209,88,84,163.775,477889.1528696763,3159591.4556377754,477728.0717843458,3159605.930043115
210,88,75,226.354,477889.1528696763,3159591.4556377754,477784.7381842769,3159392.6497749756
211,89,281,117.301,477943.8141429232,3159901.4956527976,477942.2931710277,3160018.354716957
212,89,86,127.374,477943.8141429232,3159901.4956527976,477943.63399059576,3159774.591595789
213,89,87,360.735,477943.8141429232,3159901.4956527976,478015.806610655,3159634.6451557963
214,90,243,569.344,478041.82616112934,3159385.5625532153,477781.2831026083,3159076.597570405
215,90,87,261.266,478041.82616112934,3159385.5625532153,478015.806610655,3159634.6451557963
216,90,74,89.712,478041.82616112934,3159385.5625532153,477952.0689181106,3159381.5876793996
217,91,92,308.67,475751.8933882854,3158850.817854016,476061.00841224374,3158847.767477875
218,92,91,308.67,476061.00841224374,3158847.767477875,475751.8933882854,3158850.817854016
219,92,371,204.924,476061.00841224374,3158847.767477875,476060.5254421273,3159051.934467962
220,92,116,138.174,476061.00841224374,3158847.767477875,476061.6761289647,3158710.1044841893
221,93,94,167.512,476604.84603058436,3160818.458963122,476726.4617253997,3160865.090031974
222,93,95,100.201,476604.84603058436,3160818.458963122,476580.9470046199,3160912.7407893264
223,93,96,78.886,476604.84603058436,3160818.458963122,476571.47340960935,3160747.9221166065
224,94,93,167.512,476726.4617253997,3160865.090031974,476604.84603058436,3160818.458963122
225,95,247,373.141,476580.9470046199,3160912.7407893264,476817.01965222805,3160789.8976865183
226,95,468,484.981,476580.9470046199,3160912.7407893264,476134.7383537756,3161027.12993985
227,95,93,100.201,476580.9470046199,3160912.7407893264,476604.84603058436,3160818.458963122
228,96,415,178.609,476571.47340960935,3160747.9221166065,476491.2158316325,3160633.5640232633
229,96,93,78.886,476571.47340960935,3160747.9221166065,476604.84603058436,3160818.458963122
230,96,416,257.63,476571.47340960935,3160747.9221166065,476739.07103995624,3160630.310754545
231,97,98,59.913,480590.46696916287,3159189.8283319515,480575.75712345855,3159243.483653689
232,98,99,31.53,480575.75712345855,3159243.483653689,480580.6688415288,3159273.9967494155
233,98,97,59.913,480575.75712345855,3159243.483653689,480590.46696916287,3159189.8283319515
234,98,100,366.202,480575.75712345855,3159243.483653689,480940.2647778591,3159248.468865259
235,99,98,31.53,480580.6688415288,3159273.9967494155,480575.75712345855,3159243.483653689
236,100,98,366.202,480940.2647778591,3159248.468865259,480575.75712345855,3159243.483653689
237,100,101,206.138,480940.2647778591,3159248.468865259,480942.42769447126,3159453.8161771186
238,100,102,164.34,480940.2647778591,3159248.468865259,480941.1918639039,3159084.7384438263
239,101,482,192.029,480942.42769447126,3159453.8161771186,481132.3257193867,3159461.7181168883
240,101,483,389.872,480942.42769447126,3159453.8161771186,480951.47968132136,3159841.8588443594
241,101,100,206.138,480942.42769447126,3159453.8161771186,480940.2647778591,3159248.468865259
242,102,384,146.283,480941.1918639039,3159084.7384438263,480794.8991935788,3159081.23267061
243,102,461,15.466,480941.1918639039,3159084.7384438263,480956.6650485473,3159084.3698648964
244,102,100,164.34,480941.1918639039,3159084.7384438263,480940.2647778591,3159248.468865259
245,102,340,461.373,480941.1918639039,3159084.7384438263,480946.2548797547,3158625.1062642317
246,103,104,215.999,478299.8803506867,3159503.9986679805,478296.9826754132,3159719.1819234537
247,103,105,52.005,478299.8803506867,3159503.9986679805,478350.95498097915,3159514.140760933
248,103,106,71.456,478299.8803506867,3159503.9986679805,478229.4835525947,3159491.2005924536
249,104,103,215.999,478296.9826754132,3159719.1819234537,478299.8803506867,3159503.9986679805
250,105,103,52.005,478350.95498097915,3159514.140760933,478299.8803506867,3159503.9986679805
251,106,103,71.456,478229.4835525947,3159491.2005924536,478299.8803506867,3159503.9986679805
252,106,376,125.685,478229.4835525947,3159491.2005924536,478288.35092039977,3159383.7185104853
253,106,368,119.272,478229.4835525947,3159491.2005924536,478111.76522377937,3159472.2872476694
254,106,377,262.688,478229.4835525947,3159491.2005924536,478158.10052557377,3159741.785286594
255,107,108,259.731,480630.39876261045,3157665.397338033,480821.03506384615,3157759.948946962
256,107,109,59.645,480630.39876261045,3157665.397338033,480588.9779569942,3157622.5810808935
257,107,110,239.747,480630.39876261045,3157665.397338033,480816.0921009672,3157518.922927642
258,107,111,114.898,480630.39876261045,3157665.397338033,480556.2830483592,3157751.0678757704
259,108,110,395.191,480821.03506384615,3157759.948946962,480816.0921009672,3157518.922927642
260,108,110,242.58,480821.03506384615,3157759.948946962,480816.0921009672,3157518.922927642
261,108,107,259.731,480821.03506384615,3157759.948946962,480630.39876261045,3157665.397338033
262,109,107,59.645,480588.9779569942,3157622.5810808935,480630.39876261045,3157665.397338033
263,109,608,425.273,480588.9779569942,3157622.5810808935,480220.9100607611,3157798.85616162
264,110,107,239.747,480816.0921009672,3157518.922927642,480630.39876261045,3157665.397338033
265,110,108,395.191,480816.0921009672,3157518.922927642,480821.03506384615,3157759.948946962
266,110,108,242.58,480816.0921009672,3157518.922927642,480821.03506384615,3157759.948946962
267,111,107,114.898,480556.2830483592,3157751.0678757704,480630.39876261045,3157665.397338033
268,112,113,280.207,474746.3786259349,3159528.6757587004,475019.8574766558,3159541.0183658446
269,113,226,71.023,475019.8574766558,3159541.0183658446,475090.98456122575,3159541.465231868
270,113,224,145.979,475019.8574766558,3159541.0183658446,475016.9663263217,3159396.039747936
271,113,112,280.207,475019.8574766558,3159541.0183658446,474746.3786259349,3159528.6757587004
272,114,115,275.179,476062.31111725426,3158551.6029016175,476336.82215071237,3158560.8944771076
273,114,116,159.093,476062.31111725426,3158551.6029016175,476061.6761289647,3158710.1044841893
274,114,117,93.369,476062.31111725426,3158551.6029016175,476065.6916706264,3158458.6472918494
275,115,114,275.179,476336.82215071237,3158560.8944771076,476062.31111725426,3158551.6029016175
276,116,304,122.792,476061.6761289647,3158710.1044841893,475938.7018920228,3158709.5474793916
277,116,114,159.093,476061.6761289647,3158710.1044841893,476062.31111725426,3158551.6029016175
278,116,92,138.174,476061.6761289647,3158710.1044841893,476061.00841224374,3158847.767477875
279,117,459,298.854,476065.6916706264,3158458.6472918494,476362.5650699499,3158462.6980427955
280,117,114,93.369,476065.6916706264,3158458.6472918494,476062.31111725426,3158551.6029016175
281,117,181,201.851,476065.6916706264,3158458.6472918494,476076.0613582237,3158257.8059988357
282,118,119,48.167,479020.64596569486,3159322.2065452933,479057.165436831,3159353.559865667
283,118,120,208.67,479020.64596569486,3159322.2065452933,478830.1014386764,3159343.066511394
284,118,121,381.179,479020.64596569486,3159322.2065452933,478953.3974284887,3159074.622950995
285,119,118,48.167,479057.165436831,3159353.559865667,479020.64596569486,3159322.2065452933
286,120,458,74.162,478830.1014386764,3159343.066511394,478871.9126413239,3159282.0593186654
287,120,263,233.383,478830.1014386764,3159343.066511394,478631.8887299751,3159454.8205254264
288,120,118,208.67,478830.1014386764,3159343.066511394,479020.64596569486,3159322.2065452933
289,121,458,308.508,478953.3974284887,3159074.622950995,478871.9126413239,3159282.0593186654
290,121,458,234.332,478953.3974284887,3159074.622950995,478871.9126413239,3159282.0593186654
291,121,118,381.179,478953.3974284887,3159074.622950995,479020.64596569486,3159322.2065452933
292,122,44,285.32,476054.3967898606,3160059.339580025,476054.2756614035,3159775.086851044
293,122,289,212.56,476054.3967898606,3160059.339580025,476060.18796627555,3160270.5621880055
294,123,451,324.16,476058.48361385224,3159508.0746510364,475735.07748954673,3159525.7120171385
295,123,359,143.984,476058.48361385224,3159508.0746510364,476202.60368496197,3159512.6003118637
296,123,140,85.505,476058.48361385224,3159508.0746510364,476059.15077490266,3159422.890506596
297,123,44,268.07,476058.48361385224,3159508.0746510364,476054.2756614035,3159775.086851044
298,124,43,155.483,476879.84864765237,3159795.530780338,476724.19218797487,3159791.451791604
299,124,126,396.312,476879.84864765237,3159795.530780338,476890.6408636841,3159400.82612558
300,124,127,254.591,476879.84864765237,3159795.530780338,477134.7064722983,3159803.0848623663
301,125,43,322.759,476724.25252191967,3160112.363364082,476724.19218797487,3159791.451791604
302,126,580,255.279,476890.6408636841,3159400.82612558,477146.0616629238,3159411.8026755457
303,126,124,396.312,476890.6408636841,3159400.82612558,476879.84864765237,3159795.530780338
304,126,157,194.454,476890.6408636841,3159400.82612558,476896.0201158498,3159207.1630606856
305,127,128,156.143,477134.7064722983,3159803.0848623663,477124.4801892656,3159649.899959408
306,127,129,156.618,477134.7064722983,3159803.0848623663,477291.49758123705,3159807.399751099
307,127,124,254.591,477134.7064722983,3159803.0848623663,476879.84864765237,3159795.530780338
308,128,326,45.453,477124.4801892656,3159649.899959408,477078.9615146109,3159650.288010424
309,128,327,144.888,477124.4801892656,3159649.899959408,477135.1351511694,3159506.434514907
310,128,127,156.143,477124.4801892656,3159649.899959408,477134.7064722983,3159803.0848623663
311,129,53,77.762,477291.49758123705,3159807.399751099,477290.16104192927,3159884.8633588427
312,129,130,97.628,477291.49758123705,3159807.399751099,477293.33374273253,3159710.14894875
313,129,127,156.618,477291.49758123705,3159807.399751099,477134.7064722983,3159803.0848623663
314,130,274,291.52,477293.33374273253,3159710.14894875,477585.1747738146,3159718.261642073
315,130,129,97.628,477293.33374273253,3159710.14894875,477291.49758123705,3159807.399751099
316,130,273,201.547,477293.33374273253,3159710.14894875,477355.0487461457,3159522.3483875594
317,131,132,423.306,479095.55771964137,3159404.0868434566,479090.3632928156,3159825.799348179
318,132,131,423.306,479090.3632928156,3159825.799348179,479095.55771964137,3159404.0868434566
319,132,133,198.309,479090.3632928156,3159825.799348179,479288.9203395839,3159821.4806659515
320,132,134,199.062,479090.3632928156,3159825.799348179,478891.0084374621,3159826.954379152
321,133,331,234.371,479288.9203395839,3159821.4806659515,479284.8535348464,3160054.9452304244
322,133,328,1000.428,479288.9203395839,3159821.4806659515,479298.6915195148,3158824.8195860735
323,133,132,198.309,479288.9203395839,3159821.4806659515,479090.3632928156,3159825.799348179
324,134,167,148.293,478891.0084374621,3159826.954379152,478742.50346885395,3159828.5522254175
325,134,166,214.135,478891.0084374621,3159826.954379152,478892.3455912891,3159613.6131687104
326,134,132,199.062,478891.0084374621,3159826.954379152,479090.3632928156,3159825.799348179
327,134,168,281.656,478891.0084374621,3159826.954379152,478885.91945943807,3160107.515741673
328,135,136,12.395,475252.08231403254,3159725.7366784136,475239.6711493761,3159725.9733845694
329,135,137,216.307,475252.08231403254,3159725.7366784136,475245.0257146496,3159941.1183563364
330,136,135,12.395,475239.6711493761,3159725.9733845694,475252.08231403254,3159725.7366784136
331,136,464,84.553,475239.6711493761,3159725.9733845694,475241.88951935025,3159641.760748777
332,136,595,142.573,475239.6711493761,3159725.9733845694,475097.9916462048,3159718.285935709
333,137,602,67.716,475245.0257146496,3159941.1183563364,475227.95706395886,3160005.0886785714
334,137,282,241.263,475245.0257146496,3159941.1183563364,475235.24410681543,3160181.2442475525
335,138,139,44.78,476059.2234572983,3159362.700735549,476059.47467140766,3159318.0870081717
336,138,140,60.413,476059.2234572983,3159362.700735549,476059.15077490266,3159422.890506596
337,138,141,272.128,476059.2234572983,3159362.700735549,476330.4910478523,3159378.446328751
338,139,138,44.78,476059.47467140766,3159318.0870081717,476059.2234572983,3159362.700735549
339,139,142,302.418,476059.47467140766,3159318.0870081717,475756.6087260219,3159319.3963619843
340,139,406,92.77,476059.47467140766,3159318.0870081717,476059.5597687936,3159225.658720937
341,140,138,60.413,476059.15077490266,3159422.890506596,476059.2234572983,3159362.700735549
342,140,349,367.328,476059.15077490266,3159422.890506596,476424.68650495156,3159444.1293852353
343,140,123,85.505,476059.15077490266,3159422.890506596,476058.48361385224,3159508.0746510364
344,141,138,272.128,476330.4910478523,3159378.446328751,476059.2234572983,3159362.700735549
345,142,139,302.418,475756.6087260219,3159319.3963619843,476059.47467140766,3159318.0870081717
346,143,144,93.637,477636.7532450411,3158890.398991476,477638.01317488856,3158797.115590297
347,143,145,115.194,477636.7532450411,3158890.398991476,477529.5714301782,3158871.094687428
348,143,146,91.66,477636.7532450411,3158890.398991476,477636.3503502808,3158981.719874155
349,144,143,93.637,477638.01317488856,3158797.115590297,477636.7532450411,3158890.398991476
350,144,324,87.626,477638.01317488856,3158797.115590297,477638.74656184413,3158709.8155959304
351,144,240,212.514,477638.01317488856,3158797.115590297,477428.01805598225,3158772.8461782816
352,145,143,115.194,477529.5714301782,3158871.094687428,477636.7532450411,3158890.398991476
353,146,186,82.316,477636.3503502808,3158981.719874155,477553.9300627227,3158979.9718884546
354,146,243,204.557,477636.3503502808,3158981.719874155,477781.2831026083,3159076.597570405
355,146,143,91.66,477636.3503502808,3158981.719874155,477636.7532450411,3158890.398991476
356,147,22,13.197,480249.9775837281,3158997.8861718425,480246.3176770355,3158985.251785606
357,147,634,293.574,480249.9775837281,3158997.8861718425,479957.2432058607,3159008.3425573623
358,148,382,13.436,480399.0586294117,3158913.3176172525,480407.58566580573,3158923.6728246855
359,148,381,185.567,480399.0586294117,3158913.3176172525,480529.629345706,3158783.8363107974
360,149,150,18.661,479672.69252145,3160725.247140417,479691.3004734565,3160723.5198562928
361,149,151,252.832,479672.69252145,3160725.247140417,479673.93764480075,3160473.3528100187
362,150,489,18.025,479691.3004734565,3160723.5198562928,479691.16534792935,3160741.4783645156
363,150,152,311.073,479691.3004734565,3160723.5198562928,479999.32625137107,3160701.431163561
364,151,528,25.22,479673.93764480075,3160473.3528100187,479674.1092163968,3160448.226447536
365,151,527,33.532,479673.93764480075,3160473.3528100187,479692.70903861016,3160447.1971299527
366,152,153,22.362,479999.32625137107,3160701.431163561,480005.8075422233,3160722.7573170764
367,152,154,269.398,479999.32625137107,3160701.431163561,480260.5363334261,3160661.4821754433
368,153,152,22.362,480005.8075422233,3160722.7573170764,479999.32625137107,3160701.431163561
369,153,489,316.794,480005.8075422233,3160722.7573170764,479691.16534792935,3160741.4783645156
370,154,541,25.464,480260.5363334261,3160661.4821754433,480260.5790777349,3160686.851893242
371,154,155,427.137,480260.5363334261,3160661.4821754433,480664.36569024407,3160768.259198953
372,155,156,15.481,480664.36569024407,3160768.259198953,480679.8005413316,3160769.7182549704
373,156,485,26.142,480679.8005413316,3160769.7182549704,480677.975461595,3160795.700369826
374,156,477,176.296,480679.8005413316,3160769.7182549704,480855.5989060771,3160780.23120508
375,157,158,418.944,476896.0201158498,3159207.1630606856,476632.9814642624,3159037.451977909
376,157,126,194.454,476896.0201158498,3159207.1630606856,476890.6408636841,3159400.82612558
377,157,159,780.533,476896.0201158498,3159207.1630606856,477058.4979519789,3158574.538070744
378,158,157,418.944,476632.9814642624,3159037.451977909,476896.0201158498,3159207.1630606856
379,159,398,113.452,477058.4979519789,3158574.538070744,477058.4137347558,3158461.504267997
380,159,399,91.011,477058.4979519789,3158574.538070744,477149.6436974978,3158574.902933682
381,159,254,99.438,477058.4979519789,3158574.538070744,476958.9119381432,3158574.8219741234
382,159,157,780.533,477058.4979519789,3158574.538070744,476896.0201158498,3159207.1630606856
383,160,161,207.188,475032.67288269696,3158720.1606667424,475216.70200392243,3158803.3909038496
384,160,161,297.838,475032.67288269696,3158720.1606667424,475216.70200392243,3158803.3909038496
385,160,162,81.061,475032.67288269696,3158720.1606667424,475012.15060704044,3158797.8648404684
386,161,163,76.398,475216.70200392243,3158803.3909038496,475214.37836405856,3158879.4720364534
387,161,160,207.188,475216.70200392243,3158803.3909038496,475032.67288269696,3158720.1606667424
388,161,160,297.838,475216.70200392243,3158803.3909038496,475032.67288269696,3158720.1606667424
389,162,428,101.144,475012.15060704044,3158797.8648404684,474910.8876729133,3158795.3225495787
390,162,160,81.061,475012.15060704044,3158797.8648404684,475032.67288269696,3158720.1606667424
391,162,163,224.364,475012.15060704044,3158797.8648404684,475214.37836405856,3158879.4720364534
392,163,161,76.398,475214.37836405856,3158879.4720364534,475216.70200392243,3158803.3909038496
393,163,426,47.499,475214.37836405856,3158879.4720364534,475261.92308650544,3158878.2748425943
394,163,427,225.229,475214.37836405856,3158879.4720364534,475064.93213107536,3158917.8436754057
395,163,162,224.364,475214.37836405856,3158879.4720364534,475012.15060704044,3158797.8648404684
396,164,165,86.38,478895.31422226765,3159448.0395834236,478893.89445313124,3159534.0888744765
397,165,166,79.834,478893.89445313124,3159534.0888744765,478892.3455912891,3159613.6131687104
398,165,166,370.822,478893.89445313124,3159534.0888744765,478892.3455912891,3159613.6131687104
399,165,164,86.38,478893.89445313124,3159534.0888744765,478895.31422226765,3159448.0395834236
400,166,165,79.834,478892.3455912891,3159613.6131687104,478893.89445313124,3159534.0888744765
401,166,165,370.822,478892.3455912891,3159613.6131687104,478893.89445313124,3159534.0888744765
402,166,134,214.135,478892.3455912891,3159613.6131687104,478891.0084374621,3159826.954379152
403,167,134,148.293,478742.50346885395,3159828.5522254175,478891.0084374621,3159826.954379152
404,167,372,254.255,478742.50346885395,3159828.5522254175,478487.92520619667,3159833.702968311
405,167,635,195.854,478742.50346885395,3159828.5522254175,478747.29615675093,3159634.503467746
406,168,134,281.656,478885.91945943807,3160107.515741673,478891.0084374621,3159826.954379152
407,168,667,196.965,478885.91945943807,3160107.515741673,479081.46995073586,3160081.7398474975
408,169,170,431.346,481207.26071883284,3157804.291214796,481024.13227615214,3157516.8341256636
409,169,171,38.833,481207.26071883284,3157804.291214796,481197.15582605486,3157840.9881994943
410,169,172,509.097,481207.26071883284,3157804.291214796,481233.93071233464,3157580.363908194
411,170,169,431.346,481024.13227615214,3157516.8341256636,481207.26071883284,3157804.291214796
412,171,169,38.833,481197.15582605486,3157840.9881994943,481207.26071883284,3157804.291214796
413,172,169,509.097,481233.93071233464,3157580.363908194,481207.26071883284,3157804.291214796
414,173,174,161.214,478184.45765667467,3158910.538034615,478229.9403490333,3159026.1795039736
415,173,175,91.288,478184.45765667467,3158910.538034615,478168.6832349071,3158822.770290096
416,173,176,172.193,478184.45765667467,3158910.538034615,478331.68089735694,3158992.4120756043
417,174,173,161.214,478229.9403490333,3159026.1795039736,478184.45765667467,3158910.538034615
418,175,367,47.851,478168.6832349071,3158822.770290096,478120.76324006304,3158822.2613815353
419,175,369,249.255,478168.6832349071,3158822.770290096,478379.67443493014,3158778.59707931
420,175,173,91.288,478168.6832349071,3158822.770290096,478184.45765667467,3158910.538034615
421,176,173,172.193,478331.68089735694,3158992.4120756043,478184.45765667467,3158910.538034615
422,176,447,97.344,478331.68089735694,3158992.4120756043,478424.9098460298,3158989.1935412996
423,176,450,98.046,478331.68089735694,3158992.4120756043,478307.74036613427,3159084.41898663
424,177,178,38.902,475744.8517062458,3159224.7325292383,475705.9160833261,3159226.1093455437
425,177,179,247.74,475744.8517062458,3159224.7325292383,475992.9602498278,3159225.5733571392
426,177,179,420.89,475744.8517062458,3159224.7325292383,475992.9602498278,3159225.5733571392
427,178,177,38.902,475705.9160833261,3159226.1093455437,475744.8517062458,3159224.7325292383
428,179,177,247.74,475992.9602498278,3159225.5733571392,475744.8517062458,3159224.7325292383
429,179,177,420.89,475992.9602498278,3159225.5733571392,475744.8517062458,3159224.7325292383
430,179,406,66.523,475992.9602498278,3159225.5733571392,476059.5597687936,3159225.658720937
431,180,181,261.014,475822.13189407566,3158228.592088609,476076.0613582237,3158257.8059988357
432,181,182,154.536,476076.0613582237,3158257.8059988357,476230.8229059061,3158258.9868783923
433,181,180,261.014,476076.0613582237,3158257.8059988357,475822.13189407566,3158228.592088609
434,181,117,201.851,476076.0613582237,3158257.8059988357,476065.6916706264,3158458.6472918494
435,181,183,117.042,476076.0613582237,3158257.8059988357,476083.0136312639,3158141.401027733
436,182,181,154.536,476230.8229059061,3158258.9868783923,476076.0613582237,3158257.8059988357
437,183,593,250.662,476083.0136312639,3158141.401027733,475832.01000981656,3158137.6282506655
438,183,181,117.042,476083.0136312639,3158141.401027733,476076.0613582237,3158257.8059988357
439,183,342,49.806,476083.0136312639,3158141.401027733,476086.2580948797,3158091.8845711565
440,184,185,45.874,477428.93239130307,3158973.4096798124,477461.5693442084,3158941.241377191
441,185,184,45.874,477461.5693442084,3158941.241377191,477428.93239130307,3158973.4096798124
442,185,186,104.639,477461.5693442084,3158941.241377191,477553.9300627227,3158979.9718884546
443,185,187,65.244,477461.5693442084,3158941.241377191,477425.6297207855,3158888.820564978
444,186,146,82.316,477553.9300627227,3158979.9718884546,477636.3503502808,3158981.719874155
445,186,185,104.639,477553.9300627227,3158979.9718884546,477461.5693442084,3158941.241377191
446,186,242,183.493,477553.9300627227,3158979.9718884546,477595.128765497,3159153.9807373965
447,187,240,116.428,477425.6297207855,3158888.820564978,477428.01805598225,3158772.8461782816
448,187,185,65.244,477425.6297207855,3158888.820564978,477461.5693442084,3158941.241377191
449,187,241,85.21,477425.6297207855,3158888.820564978,477340.32226498256,3158886.5700238626
450,188,189,269.67,476730.5218287857,3157998.4486274817,476977.3116589942,3158061.9177125483
451,188,189,440.713,476730.5218287857,3157998.4486274817,476977.3116589942,3158061.9177125483
452,188,190,122.286,476730.5218287857,3157998.4486274817,476676.02103905065,3158094.430225814
453,189,49,57.22,476977.3116589942,3158061.9177125483,476967.2974962853,3158118.049966498
454,189,188,440.713,476977.3116589942,3158061.9177125483,476730.5218287857,3157998.4486274817
455,189,188,269.67,476977.3116589942,3158061.9177125483,476730.5218287857,3157998.4486274817
456,190,191,265.961,476676.02103905065,3158094.430225814,476409.6649143475,3158093.6114255637
457,190,192,73.611,476676.02103905065,3158094.430225814,476676.2451596316,3158167.7694537053
458,190,188,122.286,476676.02103905065,3158094.430225814,476730.5218287857,3157998.4486274817
459,190,49,292.63,476676.02103905065,3158094.430225814,476967.2974962853,3158118.049966498
