Time,VehicleID,EdgeID,LaneIndex,Speed_mps,Accel_mps2,Pos_m,RouteIndex,WaitTime_s,OriginID,DestID
11.4,173,16,0,15.6238,0.00851885,23.0639,6,0,626,339
11.4,179,920,0,15.9763,-0.137016,40.2739,2,0,421,435
11.4,180,274,0,22.1446,-0.737486,2.67237,2,0,181,539
11.4,181,1114,0,31.6218,0.0530299,322.972,0,0,506,618
11.4,182,767,0,31.6767,0.0562771,323.286,0,0,328,552
11.4,183,682,2,29.6294,-0.291659,317.759,0,0,282,63
11.4,184,322,0,17.0644,-0.65635,82.4716,1,0,132,358
11.4,185,1064,0,22.2571,-0.840032,89.995,1,0,529,144
11.4,186,1103,2,15.1521,0.112,124.686,3,0,501,58
11.4,187,48,0,19.6964,0.123187,62.7065,4,0,9,87
11.4,188,167,0,15.5201,-0.160186,22.2221,3,0,408,377
11.4,189,144,0,30.3033,-0.072601,315.724,0,0,64,396
11.4,190,1165,0,22.4347,-0.875888,87.147,1,0,281,124
11.4,191,257,0,17.3995,-0.838713,36.17,1,0,110,194
11.4,192,817,0,31.6227,0.0546937,319.822,0,0,349,37
11.4,193,235,0,15.7896,-0.0584131,163.245,1,0,99,685
11.4,194,596,0,20.2571,-3.33838,24.5643,1,0,241,421
11.4,195,302,0,31.5727,0.0516071,319.522,0,0,125,462
11.4,196,235,0,24.6538,-2.29141,312.431,0,0,98,175
11.4,197,1132,1,18.8731,-1.80013,28.5007,2,0,603,460
11.4,198,1306,1,22.9534,-6.89768,14.0036,1,0,618,166
11.4,199,748,1,18.0224,-1.21647,46.1015,1,0,242,203
11.4,200,113,0,16.4325,-0.345005,104.708,1,0,50,166
11.4,201,349,0,15.7045,-0.134323,42.5073,2,0,324,605
11.4,202,736,0,31.6559,0.05655,320.025,0,0,310,566
11.4,203,792,0,15.846,-0.0825452,100.708,2,0,578,316
11.4,204,1137,0,15.77,-0.0569087,74.6223,3,0,403,650
11.4,205,358,1,15.7637,-0.0481106,176.008,1,0,22,422
11.4,208,1196,0,28.8388,0.119811,286.057,0,0,558,614
11.4,209,566,1,15.7369,-0.135048,55.884,2,0,231,99
11.4,210,964,0,16.4784,-0.362898,101.641,1,0,466,357
11.4,211,847,0,15.1925,0.0118777,103.131,2,0,223,439
11.4,212,480,0,16.1236,-0.201599,20.9747,2,0,70,433
11.4,213,631,2,16.9328,-0.589489,84.7852,1,0,518,589
11.4,214,212,0,16.2134,-0.240796,115.939,1,0,86,508
11.4,215,903,0,16.2913,-0.336273,104.971,1,0,389,495
11.4,216,751,0,28.4723,-10,9.53377,1,0,318,381
11.4,217,172,0,13.0389,0.093013,41.6255,1,0,412,309
11.4,218,1052,1,16.1066,-0.193009,103.062,2,0,363,670
11.4,219,81,0,16.597,-0.4188,26.776,2,0,37,649
11.4,220,308,0,15.8289,-0.0790614,2.30132,2,0,326,178
11.4,221,1246,0,14.7082,-0.0450757,71.1227,3,0,561,656
11.4,222,378,0,31.3132,0.0347119,311.8,0,0,157,212
11.4,223,1361,0,17.2367,-0.753401,12.8023,3,0,597,150
11.4,224,1075,0,22.2773,-5.27037,22.062,1,0,480,112
11.4,225,1089,0,30.9835,0.00427845,310.023,0,0,491,627
11.4,226,362,2,20.4139,-0.117657,197.397,2,0,489,117
11.4,227,246,0,15.824,-0.0726975,146.195,2,0,481,7
11.4,228,868,3,19.689,0.11623,127.653,2,0,235,307
11.4,229,1386,2,21.9829,-0.68017,67.6569,2,0,665,265
11.4,230,31,0,19.7224,-2.4875,43.1474,1,0,245,669
11.4,231,284,0,15.7958,-0.0844129,154.115,1,0,119,553
11.4,236,197,0,16.6768,-0.459505,94.0418,1,0,88,250
11.4,237,1416,0,14.6138,-0.00258496,113.478,2,0,672,18
11.4,238,394,0,15.2025,-0.889668,24.8878,1,0,427,142
11.4,239,14,0,14.5791,-0.0607896,17.2817,6,0,497,571
11.5,0,1375,2,21.7297,-0.564898,111.891,1,0,656,102
11.5,1,838,0,15.9236,-0.117096,142.947,1,0,361,663
11.5,2,1261,2,29.3752,-5.96433,9.02714,1,0,640,248
11.5,3,6,2,16.6461,-0.442857,85.8425,2,0,12,364
11.5,4,157,0,15.8112,-0.0678994,87.8351,2,0,207,20
11.5,5,308,1,16.1229,-0.203103,124.158,1,0,129,228
11.5,6,523,0,21.6873,-4.51977,32.1824,1,0,215,261
11.5,7,1170,1,16.2158,-0.253576,116.906,1,0,609,399
11.5,8,1402,1,20.2853,-0.0565299,224.485,2,0,432,513
11.5,9,1045,0,18.0534,-1.23327,63.8174,1,0,467,61
11.5,10,135,0,20.6236,-0.177474,35.6813,2,0,536,450
11.5,11,800,0,16.8476,-0.544035,51.7174,3,0,626,536
11.5,12,264,1,17.1417,-0.696957,20.8346,2,0,110,640
11.5,13,355,1,15.8426,-0.0834114,157.105,1,0,143,641
11.5,18,254,0,16.7859,-0.512371,20.7327,2,0,104,498
11.5,19,1285,0,15.6969,-0.0363395,1.28304,3,0,283,302
11.5,20,304,0,16.4722,-0.36389,102.605,1,0,157,655
11.5,21,129,2,15.7192,-0.0298195,158.68,4,0,508,393
11.5,22,906,0,16.5367,-0.528307,41.2034,2,0,387,14
11.5,23,744,0,20.7012,-0.191526,175.891,1,0,666,395
11.5,24,1057,1,22.7934,-7.20516,20.9162,1,0,469,640
11.5,25,462,0,15.6974,-0.0315296,108.175,2,0,462,91
11.5,26,847,0,14.2256,0.260091,51.739,3,0,683,229
11.5,27,91,0,18.053,-1.23291,63.0723,1,0,123,380
11.5,28,566,0,15.6699,-0.00953633,111.03,2,0,230,670
11.5,29,861,0,16.4347,-0.346375,36.0248,2,0,447,277
11.5,30,698,2,20.3113,-0.0621687,0.989286,2,0,288,531
11.5,31,157,0,14.6032,-0.711261,23.9724,2,0,253,307
11.5,32,238,0,15.7226,-0.0311075,29.7902,2,0,461,289
11.5,39,419,0,16.0683,-0.321316,18.6379,2,0,176,306
11.5,40,937,0,31.7344,0.0470426,355.04,0,0,401,126
11.5,41,1150,2,22.6384,-0.962699,56.1735,2,0,149,652
11.5,42,307,0,17.7213,-1.02723,69.2163,1,0,124,488
11.5,43,129,1,16.053,-0.17141,121.313,1,0,608,277
11.5,44,756,0,18.41,-2.30099,39.6445,1,0,320,167
11.5,45,1426,0,15.8194,-0.0706697,30.5521,4,0,561,317
11.5,46,457,3,15.7467,-0.0719692,161.464,1,0,192,11
11.5,47,30,0,16.1937,-0.232148,118.773,1,0,197,572
11.5,48,790,0,31.5955,0.0398001,354.1,0,0,337,197
11.5,49,759,0,15.6839,-0.0229065,8.77911,3,0,499,382
11.5,50,978,0,15.8759,-0.0945066,52.4608,2,0,393,354
11.5,51,1263,1,15.7178,-0.0297858,167.876,3,0,586,627
11.5,52,192,2,23.5771,-1.41101,38.0111,2,0,81,519
11.5,55,119,1,16.1224,-0.227666,39.0679,2,0,127,216
11.5,56,462,1,15.7396,-0.0380519,139.5,2,0,386,295
11.5,57,656,1,19.5963,-2.3753,44.8316,1,0,420,614
11.5,58,1002,1,20.3168,-0.0685388,236.043,1,0,434,596
11.5,59,37,1,17.007,-0.626155,21.7996,3,0,162,661
11.5,60,704,0,31.7169,0.0473774,351.777,0,0,294,44
11.5,61,1263,0,31.6583,0.045938,351.419,0,0,588,255
11.5,62,405,0,16.5592,-0.401501,98.5092,1,0,635,207
11.5,63,807,1,18.8787,-0.0726448,176.756,2,0,48,217
11.5,64,155,1,15.9356,-0.126192,51.7726,2,0,69,580
11.5,65,1282,0,31.6759,0.0454063,351.498,0,0,600,551
11.5,66,129,0,15.7054,-0.0274532,36.532,2,0,58,30
11.5,70,759,2,15.9041,-0.10688,44.9471,2,0,323,32
11.5,71,890,1,15.7259,-0.0511715,118.057,3,0,29,622
11.5,72,1187,0,31.6706,0.0462425,348.326,0,0,552,77
11.5,73,578,0,31.3495,0.0246924,346.293,0,0,237,135
11.5,74,748,0,15.8748,-0.094336,152.584,1,0,36,91
11.5,75,1002,0,20.2562,-0.069535,238.299,1,0,621,636
11.5,76,370,1,15.7388,-0.0380038,185.492,1,0,152,422
11.5,77,689,1,20.3812,-0.085947,223.139,1,0,285,520
11.5,78,1032,0,31.7111,0.0519016,348.682,0,0,455,479
11.5,79,830,0,15.8025,-0.0649031,164.687,1,0,355,146
11.5,80,489,0,17.1184,-0.689953,81.0014,1,0,201,83
11.5,81,436,3,23.2056,-1.21259,72.2169,1,0,180,339
11.5,82,1132,0,15.7252,-0.0322424,190.759,1,0,516,555
11.5,83,856,0,18.7935,0.349464,14.562,2,0,369,401
11.5,87,1098,0,31.7212,0.049779,345.529,0,0,498,124
11.5,88,616,0,15.845,-0.14157,136.535,1,0,687,255
11.5,89,1052,1,15.3246,-0.0595166,38.8508,3,0,362,616
11.5,90,1052,0,15.1507,-0.0698875,67.1807,3,0,227,346
11.5,91,157,0,13.2548,0.204974,65.4457,2,0,301,20
11.5,92,288,0,15.8414,-0.0798194,157.791,1,0,458,157
11.5,93,1002,2,20.1895,-0.0309613,214.564,2,0,619,465
11.5,94,274,3,23.8699,-1.56634,57.3018,1,0,115,244
11.5,95,383,0,15.9746,-0.137583,46.2581,2,0,397,655
11.5,96,1030,0,31.6633,0.046992,345.141,0,0,453,514
11.5,97,498,0,20.8057,-0.226577,165.162,1,0,443,185
11.5,98,1368,0,15.7385,-0.0383867,139.952,2,0,649,250
11.5,99,715,0,31.7008,0.0488732,345.391,0,0,300,139
11.5,100,686,2,20.4514,-0.107535,7.68478,3,0,535,450
11.5,102,1052,1,14.1605,-0.0613569,4.99841,4,0,223,299
11.5,103,21,0,15.9264,-0.116161,142.357,1,0,16,225
11.5,104,1207,0,15.8411,-0.079746,156.653,1,0,564,571
11.5,105,517,0,16.7367,-0.48766,85.5558,1,0,251,113
11.5,106,1072,1,15.7456,-0.0429152,139.986,3,0,547,147
11.5,107,1196,0,31.1448,0.00963285,338.844,0,0,558,499
11.5,108,1106,0,12.7063,0.0120799,20.4148,2,0,499,339
11.5,109,1415,0,15.6815,-0.0349438,3.66991,3,0,673,575
11.5,110,271,0,19.5283,-2.31771,46.7679,1,0,112,395
11.5,111,447,1,15.9448,-0.12615,140.619,1,0,185,215
11.5,112,123,0,15.8616,-0.105946,151.687,1,0,82,94
11.5,118,856,0,20.4269,-0.098649,206.629,1,0,175,98
11.5,119,856,1,31.6897,0.0506653,339.042,0,0,367,3
11.5,120,790,0,29.076,0.140125,305.016,0,0,337,68
11.5,121,1251,1,20.3092,-0.0714476,230.27,1,0,584,404
11.5,122,172,0,15.8748,-0.0940306,61.464,2,0,75,112
11.5,123,84,0,31.3935,0.0313794,337.197,0,0,41,239
11.5,124,38,0,15.7301,-0.0361894,40.4949,3,0,259,675
11.5,125,847,1,14.3147,0.00128929,75.7448,2,0,303,566
11.5,126,1221,0,15.7385,-0.0377796,183.94,1,0,567,502
11.5,127,871,0,15.7982,-0.0674468,18.9499,2,0,260,85
11.5,128,360,0,15.7976,-0.0621053,152.038,2,0,390,640
11.5,130,1320,0,15.7579,-0.0463836,156.092,3,0,432,495
11.5,131,241,0,16.9461,-0.593805,84.4296,1,0,100,63
11.5,132,207,0,18.7531,-1.71149,54.3488,1,0,90,428
11.5,133,596,0,15.7857,-0.0571162,168.65,1,0,268,434
11.5,134,950,0,31.7001,0.0523527,335.975,0,0,407,488
11.5,135,1123,1,20.2591,-0.0622177,27.4283,2,0,23,623
11.5,136,906,0,15.6142,-0.814279,7.95093,2,0,387,65
11.5,137,1323,1,16.3903,0.850657,12.217,5,0,628,598
11.5,138,998,0,20.3327,-0.0725983,207.857,2,0,671,77
11.5,139,715,0,21.5996,-0.51264,103.824,2,0,474,619
11.5,140,566,1,15.8168,-0.0702471,162.316,1,0,229,466
11.5,141,1255,0,20.3464,-0.0831016,225.453,1,0,585,173
11.5,142,220,0,20.8753,-0.250798,20.6704,2,0,304,90
11.5,143,923,0,15.7239,-0.119891,43.9239,2,0,396,148
11.5,148,498,0,18.6962,-0.141486,131.795,1,0,443,209
11.5,149,1298,0,15.8189,-0.0741582,147.315,1,0,545,132
11.5,150,422,0,15.8801,-0.14459,137.729,1,0,450,678
11.5,151,956,0,19.1519,0.265151,89.4359,2,0,409,21
11.5,152,547,1,15.7048,-0.0810019,28.0336,2,0,221,657
11.5,153,968,0,31.4569,0.0384807,331.333,0,0,419,121
11.5,154,1052,0,16.0015,-0.148216,121.875,2,0,363,27
11.5,155,689,0,20.4169,-0.0963401,210.465,1,0,285,558
11.5,156,184,0,31.5292,0.0435817,331.769,0,0,79,325
11.5,157,637,0,16.1957,-0.406262,74.2874,1,0,330,374
11.5,158,355,0,15.9366,-0.120016,48.1486,2,0,144,467
11.5,159,981,0,15.8072,-0.0664221,10.4864,2,0,427,273
11.5,160,403,0,15.9136,-0.111083,65.3871,2,0,164,375
11.5,161,874,2,17.359,0.679446,23.3974,3,0,647,479
11.5,162,1134,2,15.7058,-0.0767696,164.031,2,0,378,20
11.5,163,115,0,15.8079,-0.0672423,102.201,2,0,76,226
11.5,164,622,1,16.0485,-0.167923,36.1712,2,0,211,222
11.5,165,549,0,31.6608,0.0528834,329.452,0,0,225,64
11.5,166,435,0,21.1775,-0.397362,131.188,1,0,182,416
11.5,167,838,0,15.0423,-0.136386,96.612,1,0,360,219
11.5,168,1233,0,15.9524,-0.126129,28.6332,2,0,572,120
11.5,169,809,1,20.3987,-0.1079,176.828,2,0,346,300
11.5,170,815,1,20.1209,-0.091022,12.9849,2,0,345,445
11.5,171,623,0,16.0493,-0.169709,30.6557,2,0,398,465
11.5,172,1114,0,15.7604,-0.0462921,84.0261,4,0,505,190
11.5,173,16,0,15.6246,0.00819358,24.6263,6,0,626,339
11.5,179,920,0,15.9632,-0.131413,41.8702,2,0,421,435
11.5,180,274,0,22.0738,-0.707941,4.87974,2,0,181,539
11.5,181,1114,0,31.627,0.0520615,326.135,0,0,506,618
11.5,182,767,0,31.6822,0.0552466,326.454,0,0,328,552
11.5,183,647,2,29.6004,-0.290401,1.8929,1,0,282,63
11.5,184,322,0,17.0021,-0.623493,84.1718,1,0,132,358
11.5,185,1064,0,22.1767,-0.804869,92.2127,1,0,529,144
11.5,186,1103,2,15.1628,0.107334,126.202,3,0,501,58
11.5,187,48,0,19.7084,0.119736,64.6773,4,0,9,87
11.5,188,167,0,15.5048,-0.153364,23.7726,3,0,408,377
11.5,189,144,0,30.2959,-0.0742235,318.753,0,0,64,396
11.5,190,1165,0,22.3508,-0.839218,89.3821,1,0,281,124
11.5,191,257,0,17.3201,-0.794158,37.902,1,0,110,194
11.5,192,817,0,31.6281,0.0536671,322.984,0,0,349,37
11.5,193,235,0,15.784,-0.0561059,164.823,1,0,99,685
11.5,194,596,0,19.9548,-3.02295,26.5598,1,0,241,421
11.5,195,302,0,31.5778,0.0505978,322.679,0,0,125,462
11.5,196,235,0,24.4356,-2.1818,314.874,0,0,98,175
11.5,197,1132,1,18.7054,-1.67717,30.3712,2,0,603,460
11.5,198,1306,1,22.3605,-5.92872,16.2397,1,0,618,166
11.5,199,748,1,17.908,-1.14437,47.8923,1,0,242,203
11.5,200,113,0,16.3995,-0.329604,106.348,1,0,50,166
11.5,201,349,0,15.6916,-0.12884,44.0765,2,0,324,605
11.5,202,736,0,31.6615,0.0555089,323.191,0,0,310,566
11.5,203,792,0,15.838,-0.079253,102.292,2,0,578,316
11.5,204,1137,0,15.7645,-0.0546774,76.1987,3,0,403,650
11.5,205,358,1,15.7591,-0.0462222,177.584,1,0,22,422
11.5,208,1196,0,28.8506,0.118309,288.942,0,0,558,614
11.5,209,566,1,15.7239,-0.129362,57.4564,2,0,231,99
11.5,210,964,0,16.4437,-0.34658,103.286,1,0,466,357
11.5,211,847,0,15.1936,0.0108928,104.65,2,0,223,439
11.5,212,480,0,16.1043,-0.193117,22.5852,2,0,70,433
11.5,213,631,2,16.8767,-0.560652,86.4729,1,0,518,589
11.5,214,680,0,16.1904,-0.230494,0.257334,2,0,86,508
11.5,215,903,0,16.259,-0.322658,106.597,1,0,389,495
11.5,216,751,0,27.4723,-10,12.281,1,0,318,381
11.5,217,172,0,13.0495,0.106244,42.9305,1,0,412,309
11.5,218,1052,1,16.0881,-0.184919,104.67,2,0,363,670
11.5,219,81,0,16.557,-0.399555,28.4317,2,0,37,649
11.5,220,308,0,15.8213,-0.0759189,3.88345,2,0,326,178
11.5,221,1246,0,14.7041,-0.0417708,72.5931,3,0,561,656
11.5,222,378,0,31.3166,0.0336923,314.932,0,0,157,212
11.5,223,1361,0,17.1653,-0.714448,14.5188,3,0,597,150
11.5,224,1075,0,21.8107,-4.66586,24.2431,1,0,480,112
11.5,225,1089,0,30.9838,0.00316526,313.121,0,0,491,627
11.5,226,362,2,20.4024,-0.115653,199.438,2,0,489,117
11.5,227,246,0,15.817,-0.0698109,147.777,2,0,481,7
11.5,228,868,3,19.7003,0.112938,129.623,2,0,235,307
11.5,229,1386,2,21.9175,-0.653444,69.8486,2,0,665,265
11.5,230,31,0,19.4932,-2.29255,45.0967,1,0,245,669
11.5,231,284,0,15.7877,-0.0810543,155.694,1,0,119,553
11.5,236,197,0,16.633,-0.438061,95.7051,1,0,88,250
11.5,237,1416,0,14.6137,-0.00110386,114.939,2,0,672,18
11.5,238,394,0,15.122,-0.805295,26.4,1,0,427,142
11.5,239,14,0,14.5737,-0.05454,18.739,6,0,497,571
11.6,0,1375,2,21.6753,-0.543568,114.058,1,0,656,102
11.6,1,298,0,15.9124,-0.112353,0.554162,2,0,361,663
11.6,2,1261,2,28.8364,-5.38833,11.9108,1,0,640,248
11.6,3,6,2,16.6039,-0.42232,87.5028,2,0,12,364
11.6,4,157,0,15.8047,-0.0652101,89.4155,2,0,207,20
11.6,5,308,1,16.1034,-0.194555,125.768,1,0,129,228
11.6,6,523,0,21.2829,-4.04309,34.3107,1,0,215,261
11.6,7,1170,1,16.1915,-0.242597,118.525,1,0,609,399
11.6,8,1402,1,20.2798,-0.0548008,226.513,2,0,432,513
11.6,9,1045,0,17.9374,-1.15985,65.6111,1,0,467,61
11.6,10,135,0,20.6065,-0.171687,37.7419,2,0,536,450
11.6,11,800,0,16.7958,-0.517848,53.397,3,0,626,536
11.6,12,264,1,17.0755,-0.661588,22.5422,2,0,110,640
11.6,13,355,1,15.8346,-0.0800866,158.688,1,0,143,641
11.6,18,254,0,16.7371,-0.48799,22.4065,2,0,104,498
11.6,19,1285,0,15.6934,-0.0349649,2.85237,3,0,283,302
11.6,20,304,0,16.4374,-0.347523,104.249,1,0,157,655
11.6,21,129,2,15.7163,-0.02866,160.251,4,0,508,393
11.6,22,906,0,16.4865,-0.501422,42.852,2,0,387,14
11.6,23,744,0,20.6827,-0.185285,177.96,1,0,666,395
11.6,24,1057,1,22.1805,-6.12836,23.1343,1,0,469,640
11.6,25,462,0,15.6943,-0.0303268,109.745,2,0,462,91
11.6,26,847,0,14.2506,0.249951,53.1641,3,0,683,229
11.6,27,91,0,17.9371,-1.15951,64.866,1,0,123,380
11.6,28,566,0,15.6689,-0.00916904,112.597,2,0,230,670
11.6,29,861,0,16.4016,-0.330904,37.665,2,0,447,277
11.6,30,698,2,20.3053,-0.0602592,3.01982,2,0,288,531
11.6,31,157,0,14.5375,-0.656981,25.4262,2,0,253,307
11.6,32,238,0,15.7196,-0.0298965,31.3622,2,0,461,289
11.6,39,419,0,16.0386,-0.297382,20.2417,2,0,176,306
11.6,40,937,0,31.739,0.0461787,358.214,0,0,401,126
11.6,41,1150,2,22.5462,-0.921309,58.4281,2,0,149,652
11.6,42,307,0,17.6243,-0.969471,70.9787,1,0,124,488
11.6,43,129,1,16.0366,-0.164293,122.916,1,0,608,277
11.6,44,756,0,18.2002,-2.09815,41.4645,1,0,320,167
11.6,45,1426,0,15.8126,-0.0678663,32.1334,4,0,561,317
11.6,46,457,3,15.7398,-0.0692306,163.038,1,0,192,11
11.6,47,30,0,16.1715,-0.222253,120.39,1,0,197,572
11.6,48,790,0,31.5994,0.0389753,357.26,0,0,337,197
11.6,49,759,0,15.6817,-0.0220323,10.3473,3,0,499,382
11.6,50,978,0,15.8669,-0.0907153,54.0474,2,0,393,354
11.6,51,1263,1,15.715,-0.0286273,169.447,3,0,586,627
11.6,52,192,2,23.4429,-1.34241,40.3554,2,0,81,519
11.6,55,119,1,16.1006,-0.218063,40.678,2,0,127,216
11.6,56,462,1,15.7359,-0.0365659,141.074,2,0,386,295
11.6,57,656,1,19.377,-2.19298,46.7693,1,0,420,614
11.6,58,1002,1,20.3101,-0.0664347,238.074,1,0,434,596
11.6,59,37,1,16.9475,-0.595131,23.4943,3,0,162,661
11.6,60,704,0,31.7216,0.0465033,354.949,0,0,294,44
11.6,61,1263,0,31.6628,0.045062,354.585,0,0,588,255
11.6,62,405,0,16.5209,-0.383173,100.161,1,0,635,207
11.6,63,807,1,18.8719,-0.0686505,178.643,2,0,48,217
11.6,64,155,1,15.9235,-0.121067,53.365,2,0,69,580
11.6,65,1282,0,31.6803,0.044547,354.666,0,0,600,551
11.6,66,129,0,15.7028,-0.0263907,38.1023,2,0,58,30
11.6,70,759,2,15.8938,-0.102569,46.5365,2,0,323,32
11.6,71,890,1,15.721,-0.0491632,119.63,3,0,29,622
11.6,72,1187,0,31.6751,0.0453681,351.493,0,0,552,77
11.6,73,577,0,31.3519,0.0238359,2.20286,1,0,237,135
11.6,74,748,0,15.8657,-0.0905527,154.171,1,0,36,91
11.6,75,1002,0,20.2495,-0.0674025,240.324,1,0,621,636
11.6,76,370,1,15.7352,-0.03652,187.065,1,0,152,422
11.6,77,689,1,20.3729,-0.0832781,225.176,1,0,285,520
11.6,78,1032,0,31.7162,0.0509517,351.854,0,0,455,479
11.6,79,830,0,15.7963,-0.0623362,166.266,1,0,355,146
11.6,80,489,0,17.0529,-0.655019,82.7067,1,0,201,83
11.6,81,436,3,23.09,-1.15663,74.5259,1,0,180,339
11.6,82,1132,0,15.7221,-0.0309863,192.331,1,0,516,555
11.6,83,856,0,18.8275,0.340488,16.4447,2,0,369,401
11.6,87,1098,0,31.7261,0.0488665,348.701,0,0,498,124
11.6,88,616,0,15.8314,-0.136074,138.118,1,0,687,255
11.6,89,1052,1,15.3188,-0.0578827,40.3827,3,0,362,616
11.6,90,1052,0,15.1439,-0.0673659,68.6951,3,0,227,346
11.6,91,157,0,13.275,0.201982,66.7732,2,0,301,20
11.6,92,288,0,15.8337,-0.0766399,159.374,1,0,458,157
11.6,93,1002,2,20.1865,-0.0300378,216.583,2,0,619,465
11.6,94,274,3,23.7212,-1.48722,59.6739,1,0,115,244
11.6,95,383,0,15.9615,-0.131957,47.8543,2,0,397,655
11.6,96,1030,0,31.6679,0.0461023,348.308,0,0,453,514
11.6,97,498,0,20.7838,-0.21908,167.241,1,0,443,185
11.6,98,1368,0,15.7348,-0.0368878,141.526,2,0,649,250
11.6,99,715,0,31.7056,0.0479699,348.561,0,0,300,139
11.6,100,686,1,20.4385,-0.128981,9.72863,3,0,535,450
11.6,102,1052,1,14.1551,-0.054757,6.41391,4,0,223,299
11.6,103,21,0,15.9152,-0.111457,143.948,1,0,16,225
11.6,104,1207,0,15.8334,-0.0765697,158.236,1,0,564,571
11.6,105,517,0,16.6903,-0.464663,87.2248,1,0,251,113
11.6,106,1072,1,15.7415,-0.041238,141.56,3,0,547,147
11.6,107,1196,0,31.1457,0.00869526,341.958,0,0,558,499
11.6,108,1106,0,12.7115,0.0512947,21.686,2,0,499,339
11.6,109,1415,0,15.6782,-0.0335869,5.23773,3,0,673,575
11.6,110,271,0,19.3142,-2.14173,48.6993,1,0,112,395
11.6,111,447,1,15.9327,-0.121019,142.212,1,0,185,215
11.6,112,123,0,15.8515,-0.101662,153.272,1,0,82,94
11.6,118,856,0,20.4173,-0.095565,208.671,1,0,175,98
11.6,119,856,1,31.6946,0.0497295,342.212,0,0,367,3
11.6,120,790,0,29.0899,0.138585,307.925,0,0,337,68
11.6,121,1251,1,20.3023,-0.0692629,232.3,1,0,584,404
11.6,122,172,0,15.8658,-0.0902601,63.0506,2,0,75,112
11.6,123,84,0,31.3965,0.0304877,340.337,0,0,41,239
11.6,124,38,0,15.7266,-0.0347795,42.0676,3,0,259,675
11.6,125,847,1,14.3146,-0.000176623,77.1763,2,0,303,566
11.6,126,1221,0,15.7349,-0.0362995,185.513,1,0,567,502
11.6,127,871,0,15.7918,-0.064784,20.5291,2,0,260,85
11.6,128,360,0,15.7916,-0.0596525,153.617,2,0,390,640
11.6,130,1320,0,15.7534,-0.0445652,157.668,3,0,432,495
11.6,131,241,0,16.8897,-0.564715,86.1186,1,0,100,63
11.6,132,207,0,18.5934,-1.59688,56.2082,1,0,90,428
11.6,133,596,0,15.7803,-0.0548653,170.228,1,0,268,434
11.6,134,950,0,31.7052,0.0513926,339.145,0,0,407,488
11.6,135,1123,1,20.2531,-0.0603151,29.4536,2,0,23,623
11.6,136,906,0,15.5383,-0.759333,9.50476,2,0,387,65
11.6,137,1323,1,16.474,0.837003,13.8644,5,0,628,598
11.6,138,998,0,20.3257,-0.070362,209.889,2,0,671,77
11.6,139,715,0,21.5503,-0.493647,105.979,2,0,474,619
11.6,140,566,1,15.8101,-0.0674608,163.897,1,0,229,466
11.6,141,1255,0,20.3384,-0.0805421,227.486,1,0,585,173
11.6,142,220,0,20.8511,-0.242415,22.7555,2,0,304,90
11.6,143,923,0,15.7124,-0.114984,45.4952,2,0,396,148
11.6,148,498,0,18.6829,-0.133076,133.664,1,0,443,209
11.6,149,1298,0,15.8118,-0.0712162,148.896,1,0,545,132
11.6,150,422,0,15.8662,-0.139049,139.316,1,0,450,678
11.6,151,956,0,19.1777,0.258275,91.3537,2,0,409,21
11.6,152,547,1,15.697,-0.0777494,29.6033,2,0,221,657
11.6,153,968,0,31.4607,0.0375603,334.479,0,0,419,121
11.6,154,1052,0,15.9866,-0.1489,123.474,2,0,363,27
11.6,155,689,0,20.4076,-0.0933328,212.506,1,0,285,558
11.6,156,184,0,31.5335,0.0426546,334.922,0,0,79,325
11.6,157,637,0,16.1571,-0.386178,75.9031,1,0,330,374
11.6,158,355,0,15.925,-0.115146,49.7411,2,0,144,467
11.6,159,981,0,15.8008,-0.0637932,12.0665,2,0,427,273
11.6,160,403,0,15.903,-0.106594,66.9774,2,0,164,375
11.6,161,874,2,17.4256,0.666474,25.1399,3,0,647,479
11.6,162,1134,2,15.6983,-0.0749762,165.601,2,0,378,20
11.6,163,115,0,15.8014,-0.0645803,103.781,2,0,76,226
11.6,164,622,1,16.0324,-0.160961,37.7744,2,0,211,222
11.6,165,549,0,31.666,0.0519016,332.618,0,0,225,64
11.6,166,435,0,21.1391,-0.383973,133.302,1,0,182,416
11.6,167,838,0,15.0294,-0.129355,98.115,1,0,360,219
11.6,168,1233,0,15.9403,-0.120996,30.2272,2,0,572,120
11.6,169,809,1,20.3883,-0.104486,178.867,2,0,346,300
11.6,170,815,1,20.112,-0.0886696,14.9961,2,0,345,445
11.6,171,623,0,16.033,-0.162668,32.259,2,0,398,465
11.6,172,1114,0,15.756,-0.0444754,85.6017,4,0,505,190
11.6,173,16,0,15.6254,0.00788073,26.1889,6,0,626,339
11.6,179,920,0,15.9506,-0.126052,43.4652,2,0,421,435
11.6,180,274,0,22.0058,-0.679856,7.08032,2,0,181,539
11.6,181,1114,0,31.6322,0.0511101,329.298,0,0,506,618
11.6,182,767,0,31.6876,0.0542345,329.623,0,0,328,552
11.6,183,647,2,28.9781,-6.22213,4.79072,1,0,282,63
11.6,184,322,0,16.9428,-0.59263,85.8661,1,0,132,358
11.6,185,1064,0,22.0995,-0.771557,94.4226,1,0,529,144
11.6,186,1103,2,15.1731,0.102851,127.72,3,0,501,58
11.6,187,48,0,19.72,0.116376,66.6493,4,0,9,87
11.6,188,167,0,15.4901,-0.146788,25.3216,3,0,408,377
